scheduler_type;throughput_level;scenario_id;timestamp;device;num_requests;num_frames;mean_excess_latency_s;mean_percent_excess;total_energy_j;requests_per_joule;frames_per_joule;max_temperature_c;mean_temperature_c;min_temperature_c;max_gpu_freq_mhz;avg_gpu_freq_mhz;min_gpu_freq_mhz;num_time_out;percent_time_out;percent_requests_within_constraint;percent_frames_within_constraint;percent_completed_frames_within_constraint
loud_prof;50;t50_s1;2025-09-27_17:32:02;nx0;2454;2454;1,3777715415647926;20,02685585633169;2012,626;1,2193025430457523;1,2193025430457523;47,0;42,741846323935874;38,0;1109;647,2802653399668;114;0;0,0;75,2241238793806;75,2241238793806;75,2241238793806
loud_prof;50;t50_s1;2025-09-27_17:32:02;nx1;2454;2454;1,3777715415647926;20,02685585633169;1295,519;1,8942215436438987;1,8942215436438987;42,5;41,215720022948936;40,0;1109;244,2960413080895;114;0;0,0;75,2241238793806;75,2241238793806;75,2241238793806
loud_prof;50;t50_s2;2025-09-27_17:49:26;agx;3130;3130;1,9714035226837063;17,244372392937233;2616,1964000000003;1,1963933594587928;1,1963933594587928;48,5;44,23955178679588;43,0;1377;554,9030890369473;114;0;0,0;71,4696485623003;71,4696485623003;71,4696485623003
loud_prof;50;t50_s2;2025-09-27_17:49:26;nano0;3130;3130;1,9714035226837063;17,244372392937233;597,2922000000001;5,240316213739272;5,240316213739272;26,0;23,48033877797943;22,5;921;185,7858439201452;76;0;0,0;71,4696485623003;71,4696485623003;71,4696485623003
loud_prof;50;t50_s2;2025-09-27_17:49:26;nano1;3130;3130;1,9714035226837063;17,244372392937233;572,771;5,464662142461822;5,464662142461822;30,0;27,287869643934823;26,0;921;166,7495473747737;76;0;0,0;71,4696485623003;71,4696485623003;71,4696485623003
loud_prof;50;t50_s2;2025-09-27_17:49:26;nx0;3130;3130;1,9714035226837063;17,244372392937233;1793,3274000000001;1,745358934458928;1,745358934458928;47,0;43,10140931372549;38,0;1109;590,3143382352941;114;0;0,0;71,4696485623003;71,4696485623003;71,4696485623003
loud_prof;50;t50_s2;2025-09-27_17:49:26;nx1;3130;3130;1,9714035226837063;17,244372392937233;1349,5862000000002;2,319229405279929;2,319229405279929;44,5;42,7988184079602;41,0;1007;300,2904228855721;114;0;0,0;71,4696485623003;71,4696485623003;71,4696485623003
loud_prof;50;t50_s3;2025-09-27_18:06:16;agx;2843;2843;0,24753131410481882;1,9965274487412232;2331,4962;1,2193886483709473;1,2193886483709473;48,0;44,35140562248996;43,0;1377;587,4598393574297;114;0;0,0;87,72423496306718;87,72423496306718;87,72423496306718
loud_prof;50;t50_s3;2025-09-27_18:06:16;nano0;2843;2843;0,24753131410481882;1,9965274487412232;432,6492;6,5711435500169655;6,5711435500169655;25,5;22,58221476510067;21,5;921;135,03959731543625;76;0;0,0;87,72423496306718;87,72423496306718;87,72423496306718
loud_prof;50;t50_s3;2025-09-27_18:06:16;nano1;2843;2843;0,24753131410481882;1,9965274487412232;431,155;6,5939163409910595;6,5939163409910595;29,0;26,54088471849866;26,0;921;117,40214477211796;76;0;0,0;87,72423496306718;87,72423496306718;87,72423496306718
loud_prof;50;t50_s3;2025-09-27_18:06:16;nx0;2843;2843;0,24753131410481882;1,9965274487412232;1676,3628;1,6959336010080872;1,6959336010080872;47,5;43,19706078824315;39,0;1007;687,1649966599866;114;0;0,0;87,72423496306718;87,72423496306718;87,72423496306718
loud_prof;50;t50_s3;2025-09-27_18:06:16;nx1;2843;2843;0,24753131410481882;1,9965274487412232;1154,1364;2,4633136949844054;2,4633136949844054;44,0;42,070985527222604;41,0;1007;316,83804272915233;114;0;0,0;87,72423496306718;87,72423496306718;87,72423496306718
loud_prof;50;t50_s4;2025-09-27_18:21:24;agx;2696;2696;0,0;0,0;1938,538;1,390738793874559;1,390738793874559;46,5;44,152282157676346;43,5;1032;647,0315352697096;114;0;0,0;100,0;100,0;100,0
loud_prof;50;t50_s4;2025-09-27_18:21:24;nano0;2696;2696;0,0;0,0;303,589;8,88042715645165;8,88042715645165;22,5;21,01796157059315;20,0;614;92,82289055973267;76;0;0,0;100,0;100,0;100,0
loud_prof;50;t50_s4;2025-09-27_18:21:24;nano1;2696;2696;0,0;0,0;307,5226;8,766835348036208;8,766835348036208;27,0;25,566500415627598;24,5;614;88,07481296758105;76;0;0,0;100,0;100,0;100,0
loud_prof;50;t50_s4;2025-09-27_18:21:24;nx0;2696;2696;0,0;0,0;901,4644000000001;2,9906893716490632;2,9906893716490632;43,0;41,64291882556131;41,0;1007;284,58635578583767;114;0;0,0;100,0;100,0;100,0
loud_prof;50;t50_s4;2025-09-27_18:21:24;nx1;2696;2696;0,0;0,0;789,7144000000001;3,4138924147767846;3,4138924147767846;42,5;40,521907216494846;39,5;1007;173,95103092783506;114;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s0;2025-09-27_18:28:25;agx;1938;1938;0,0;0,0;1694,3524000000002;1,1437998376252778;1,1437998376252778;45,5;44,23013698630137;43,0;1032;670,6264840182648;114;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s0;2025-09-27_18:28:25;nano0;1938;1938;0,0;0,0;257,64480000000003;7,52198375437812;7,52198375437812;23,0;22,072677092916283;21,5;76;76,0;76;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s0;2025-09-27_18:28:25;nano1;1938;1938;0,0;0,0;264,3924;7,330014024608877;7,330014024608877;27,5;25,562901744719927;25,0;76;76,0;76;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s0;2025-09-27_18:28:25;nx0;1938;1938;0,0;0,0;770,4076000000001;2,5155515080588504;2,5155515080588504;43,5;42,593869731800766;42,0;1007;217,01628352490422;114;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s0;2025-09-27_18:28:25;nx1;1938;1938;0,0;0,0;650,0526000000001;2,9812972057953457;2,9812972057953457;42,0;41,05555555555556;40,5;114;114,0;114;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s1;2025-09-27_18:41:19;agx;4232;4232;3,855122095699433;22,805046328176378;2449,3132;1,727831295728125;1,727831295728125;46,5;44,20114555256065;43,0;1032;647,7419137466308;114;0;0,0;72,42438563327032;72,42438563327032;72,42438563327032
loud_pred;60;t60_s1;2025-09-27_18:41:19;nano0;4232;4232;3,855122095699433;22,805046328176378;711,5748000000001;5,94737194178321;5,94737194178321;26,0;22,05328418230563;20,0;921;307,6615281501341;76;0;0,0;72,42438563327032;72,42438563327032;72,42438563327032
loud_pred;60;t60_s1;2025-09-27_18:41:19;nano1;4232;4232;3,855122095699433;22,805046328176378;689,0804;6,141518464318532;6,141518464318532;30,5;26,421;24,5;921;297,34;76;0;0,0;72,42438563327032;72,42438563327032;72,42438563327032
loud_pred;60;t60_s1;2025-09-27_18:41:19;nx0;4232;4232;3,855122095699433;22,805046328176378;1401,787;3,019003600404341;3,019003600404341;45,0;43,35759052924791;42,0;1007;381,1344011142061;114;0;0,0;72,42438563327032;72,42438563327032;72,42438563327032
loud_pred;60;t60_s1;2025-09-27_18:41:19;nx1;4232;4232;3,855122095699433;22,805046328176378;1238,8778;3,4159947010108667;3,4159947010108667;43,0;41,16713483146067;39,5;1007;316,2261235955056;114;0;0,0;72,42438563327032;72,42438563327032;72,42438563327032
loud_pred;60;t60_s2;2025-09-27_18:58:02;agx;1350;1350;0,00017127259259259255;0,017018138952297125;1949,9708;0,6923180593268371;0,6923180593268371;45,0;43,78703047484054;42,5;1032;588,3671155209072;114;0;0,0;99,92592592592592;99,92592592592592;99,92592592592592
loud_pred;60;t60_s2;2025-09-27_18:58:02;nano0;1350;1350;0,00017127259259259255;0,017018138952297125;334,72540000000004;4,03315673086058;4,03315673086058;25,0;22,96225071225071;21,0;76;76,0;76;0;0,0;99,92592592592592;99,92592592592592;99,92592592592592
loud_pred;60;t60_s2;2025-09-27_18:58:02;nano1;1350;1350;0,00017127259259259255;0,017018138952297125;342,417;3,942561263021404;3,942561263021404;29,0;27,34722222222222;26,0;76;76,0;76;0;0,0;99,92592592592592;99,92592592592592;99,92592592592592
loud_pred;60;t60_s2;2025-09-27_18:58:02;nx0;1350;1350;0,00017127259259259255;0,017018138952297125;1314,6624000000002;1,0268796004206098;1,0268796004206098;45,5;44,47240143369176;43,5;1007;556,0444444444445;114;0;0,0;99,92592592592592;99,92592592592592;99,92592592592592
loud_pred;60;t60_s2;2025-09-27_18:58:02;nx1;1350;1350;0,00017127259259259255;0,017018138952297125;863,5588;1,5632982953795387;1,5632982953795387;44,0;42,15681137724551;40,5;905;128,80164670658684;114;0;0,0;99,92592592592592;99,92592592592592;99,92592592592592
loud_pred;60;t60_s3;2025-09-27_19:13:18;agx;4151;4151;3,857058001445435;38,724569996187476;2872,3188000000005;1,4451738435162558;1,4451738435162558;44,5;43,298259088581666;42,0;1032;491,15565796210956;114;0;0,0;60,226451457480124;60,226451457480124;60,226451457480124
loud_pred;60;t60_s3;2025-09-27_19:13:18;nano0;4151;4151;3,857058001445435;38,724569996187476;758,6712000000001;5,471408430951378;5,471408430951378;26,5;22,46680182463254;20,0;921;246,36340598074;76;0;0,0;60,226451457480124;60,226451457480124;60,226451457480124
loud_pred;60;t60_s3;2025-09-27_19:13:18;nano1;4151;4151;3,857058001445435;38,724569996187476;786,8304;5,275596875768907;5,275596875768907;30,0;26,55532994923858;24,5;921;240,56142131979695;76;0;0,0;60,226451457480124;60,226451457480124;60,226451457480124
loud_pred;60;t60_s3;2025-09-27_19:13:18;nx0;4151;4151;3,857058001445435;38,724569996187476;2171,8842;1,9112437025878268;1,9112437025878268;47,5;43,535492227979276;38,0;1007;534,539378238342;114;0;0,0;60,226451457480124;60,226451457480124;60,226451457480124
loud_pred;60;t60_s3;2025-09-27_19:13:18;nx1;4151;4151;3,857058001445435;38,724569996187476;1689,9112000000002;2,4563420847201907;2,4563420847201907;44,0;41,540021063717745;39,5;1007;343,49763033175356;114;0;0,0;60,226451457480124;60,226451457480124;60,226451457480124
loud_pred;60;t60_s4;2025-09-27_19:30:45;agx;802;802;0,0;0,0;1567,3024;0,511707249347669;0,511707249347669;44,5;43,157423208191126;42,5;1032;484,6970989761092;114;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s4;2025-09-27_19:30:45;nano0;802;802;0,0;0,0;275,6542;2,909442337537393;2,909442337537393;23,5;21,832188841201717;21,0;76;76,0;76;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s4;2025-09-27_19:30:45;nano1;802;802;0,0;0,0;281,3052;2,8509960000739407;2,8509960000739407;27,5;26,150943396226417;25,5;76;76,0;76;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s4;2025-09-27_19:30:45;nx0;802;802;0,0;0,0;908,7464;0,8825344452533732;0,8825344452533732;43,5;40,72486772486773;39,0;1007;358,8694885361552;114;0;0,0;100,0;100,0;100,0
loud_pred;60;t60_s4;2025-09-27_19:30:45;nx1;802;802;0,0;0,0;694,2698;1,1551705115216016;1,1551705115216016;42,0;41,03113718411552;40,5;114;114,0;114;0;0,0;100,0;100,0;100,0
loud_prof;60;t60_s0;2025-09-27_18:34:55;agx;1938;1938;0,005027698658410724;0,038555527799992516;1653,9444;1,1717443464242208;1,1717443464242208;45,5;43,82;42,5;905;608,466976744186;114;0;0,0;98,34881320949432;98,34881320949432;98,34881320949432
loud_prof;60;t60_s0;2025-09-27_18:34:55;nano0;1938;1938;0,005027698658410724;0,038555527799992516;253,79640000000003;7,636042118800739;7,636042118800739;23,5;21,318054256314312;20,5;76;76,0;76;0;0,0;98,34881320949432;98,34881320949432;98,34881320949432
loud_prof;60;t60_s0;2025-09-27_18:34:55;nano1;1938;1938;0,005027698658410724;0,038555527799992516;258,5392;7,495961927630317;7,495961927630317;27,5;25,446877912395152;24,5;76;76,0;76;0;0,0;98,34881320949432;98,34881320949432;98,34881320949432
loud_prof;60;t60_s0;2025-09-27_18:34:55;nx0;1938;1938;0,005027698658410724;0,038555527799992516;807,876;2,3988829968955634;2,3988829968955634;44,5;42,27982541222114;41,5;1007;300,2221144519884;114;0;0,0;98,34881320949432;98,34881320949432;98,34881320949432
loud_prof;60;t60_s0;2025-09-27_18:34:55;nx1;1938;1938;0,005027698658410724;0,038555527799992516;659,386;2,9390978880352328;2,9390978880352328;42,0;40,39736070381232;40,0;1007;139,3147605083089;114;0;0,0;98,34881320949432;98,34881320949432;98,34881320949432
loud_prof;60;t60_s1;2025-09-27_18:49:14;agx;4232;4232;12,181193633506616;72,90201135566844;2773,6422000000002;1,5257916107564269;1,5257916107564269;47,5;44,401408450704224;43,0;1377;605,8286384976526;114;0;0,0;47,63705103969754;47,63705103969754;47,63705103969754
loud_prof;60;t60_s1;2025-09-27_18:49:14;nano0;4232;4232;12,181193633506616;72,90201135566844;955,8688000000001;4,427385850443073;4,427385850443073;28,0;24,112810155799192;22,0;921;366,78361223312174;76;0;0,0;47,63705103969754;47,63705103969754;47,63705103969754
loud_prof;60;t60_s1;2025-09-27_18:49:14;nano1;4232;4232;12,181193633506616;72,90201135566844;956,7406000000001;4,423351533320526;4,423351533320526;33,5;28,555748122472558;26,0;921;365,6990179087233;76;0;0,0;47,63705103969754;47,63705103969754;47,63705103969754
loud_prof;60;t60_s1;2025-09-27_18:49:14;nx0;4232;4232;12,181193633506616;72,90201135566844;1838,6632000000002;2,3016722149004774;2,3016722149004774;47,0;44,58716417910448;43,0;1109;477,4382089552239;114;0;0,0;47,63705103969754;47,63705103969754;47,63705103969754
loud_prof;60;t60_s1;2025-09-27_18:49:14;nx1;4232;4232;12,181193633506616;72,90201135566844;1608,2088;2,631499093898752;2,631499093898752;45,0;43,17609873570139;41,5;1007;325,6116797110175;114;0;0,0;47,63705103969754;47,63705103969754;47,63705103969754
loud_prof;60;t60_s2;2025-09-27_19:05:43;agx;1350;1350;0,00816224370370371;0,08390055985894149;1860,161;0,7257436318684243;0,7257436318684243;44,5;43,348594087959626;42,5;905;437,92790194664747;114;0;0,0;98,07407407407408;98,07407407407408;98,07407407407408
loud_prof;60;t60_s2;2025-09-27_19:05:43;nano0;1350;1350;0,00816224370370371;0,08390055985894149;326,994;4,1285161195618265;4,1285161195618265;23,0;21,89963768115942;21,0;76;76,0;76;0;0,0;98,07407407407408;98,07407407407408;98,07407407407408
loud_prof;60;t60_s2;2025-09-27_19:05:43;nano1;1350;1350;0,00816224370370371;0,08390055985894149;334,55980000000005;4,035153057838986;4,035153057838986;27,5;26,128705712219812;25,5;76;76,0;76;0;0,0;98,07407407407408;98,07407407407408;98,07407407407408
loud_prof;60;t60_s2;2025-09-27_19:05:43;nx0;1350;1350;0,00816224370370371;0,08390055985894149;1500,248;0,8998512245975332;0,8998512245975332;47,0;45,474624731951394;44,0;1007;734,4674767691208;114;0;0,0;98,07407407407408;98,07407407407408;98,07407407407408
loud_prof;60;t60_s2;2025-09-27_19:05:43;nx1;1350;1350;0,00816224370370371;0,08390055985894149;827,5736;1,6312748497535445;1,6312748497535445;42,0;41,09809885931559;40,0;114;114,0;114;0;0,0;98,07407407407408;98,07407407407408;98,07407407407408
loud_prof;60;t60_s3;2025-09-27_19:23:00;agx;4151;4151;3,4000327258491936;23,227641423059186;2259,3602;1,837245783120372;1,837245783120372;45,5;43,75157232704402;42,5;1377;765,988819007687;114;0;0,0;76,51168393158275;76,51168393158275;76,51168393158275
loud_prof;60;t60_s3;2025-09-27_19:23:00;nano0;4151;4151;3,4000327258491936;23,227641423059186;575,1816;7,216851164919045;7,216851164919045;26,5;22,87655601659751;21,0;921;300,9066390041494;76;0;0,0;76,51168393158275;76,51168393158275;76,51168393158275
loud_prof;60;t60_s3;2025-09-27_19:23:00;nano1;4151;4151;3,4000327258491936;23,227641423059186;559,7078;7,416369755790432;7,416369755790432;30,5;26,857487922705314;25,5;921;280,2974465148378;76;0;0,0;76,51168393158275;76,51168393158275;76,51168393158275
loud_prof;60;t60_s3;2025-09-27_19:23:00;nx0;4151;4151;3,4000327258491936;23,227641423059186;1877,137;2,2113463215524494;2,2113463215524494;47,5;43,17820069204152;38,0;1109;793,2179930795847;114;0;0,0;76,51168393158275;76,51168393158275;76,51168393158275
loud_prof;60;t60_s3;2025-09-27_19:23:00;nx1;4151;4151;3,4000327258491936;23,227641423059186;1330,1694000000002;3,1206551586587388;3,1206551586587388;44,0;42,202219040801715;40,5;1007;499,9191123836793;114;0;0,0;76,51168393158275;76,51168393158275;76,51168393158275
loud_prof;60;t60_s4;2025-09-27_19:37:32;agx;802;802;0,001134104738154602;0,005664152651870187;1503,0882000000001;0,5335681565459698;0,5335681565459698;44,0;42,736952861952865;42,0;905;253,15740740740742;114;0;0,0;99,00249376558602;99,00249376558602;99,00249376558602
loud_prof;60;t60_s4;2025-09-27_19:37:32;nano0;802;802;0,001134104738154602;0,005664152651870187;277,99;2,8849958631605452;2,8849958631605452;23,0;21,03183361629881;20,5;76;76,0;76;0;0,0;99,00249376558602;99,00249376558602;99,00249376558602
loud_prof;60;t60_s4;2025-09-27_19:37:32;nano1;802;802;0,001134104738154602;0,005664152651870187;286,47020000000003;2,7995931164916974;2,7995931164916974;27,0;25,47536108751062;24,5;76;76,0;76;0;0,0;99,00249376558602;99,00249376558602;99,00249376558602
loud_prof;60;t60_s4;2025-09-27_19:37:32;nx0;802;802;0,001134104738154602;0,005664152651870187;1269,5776;0,6317061674686132;0,6317061674686132;46,0;43,637478849407785;42,0;1007;744,0862944162436;114;0;0,0;99,00249376558602;99,00249376558602;99,00249376558602
loud_prof;60;t60_s4;2025-09-27_19:37:32;nx1;802;802;0,001134104738154602;0,005664152651870187;755,0654000000001;1,0621596486873852;1,0621596486873852;42,5;40,58993766696349;40,0;1007;209,4274265360641;114;0;0,0;99,00249376558602;99,00249376558602;99,00249376558602
loud_pred;70;t70_s0;2025-09-27_19:44:22;agx;2202;2202;0,00027741780199818343;0,026192937426982026;2034,3136000000002;1,0824289824341733;1,0824289824341733;44,5;42,76725978647687;42,0;1032;688,1451957295374;114;0;0,0;99,77293369663943;99,77293369663943;99,77293369663943
loud_pred;70;t70_s0;2025-09-27_19:44:22;nano0;2202;2202;0,00027741780199818343;0,026192937426982026;329,21840000000003;6,688569047173547;6,688569047173547;22,5;21,323888091822095;20,0;76;76,0;76;0;0,0;99,77293369663943;99,77293369663943;99,77293369663943
loud_pred;70;t70_s0;2025-09-27_19:44:22;nano1;2202;2202;0,00027741780199818343;0,026192937426982026;335,15280000000007;6,570137561136292;6,570137561136292;26,5;25,514306151645208;24,5;76;76,0;76;0;0,0;99,77293369663943;99,77293369663943;99,77293369663943
loud_pred;70;t70_s0;2025-09-27_19:44:22;nx0;2202;2202;0,00027741780199818343;0,026192937426982026;1622,821;1,356896416795198;1,356896416795198;47,5;44,399439383321656;42,0;1007;791,4323756131745;114;0;0,0;99,77293369663943;99,77293369663943;99,77293369663943
loud_pred;70;t70_s0;2025-09-27_19:44:22;nx1;2202;2202;0,00027741780199818343;0,026192937426982026;920,2312000000001;2,392876920495632;2,392876920495632;42,0;40,539659006671606;39,5;905;226,46997776130468;114;0;0,0;99,77293369663943;99,77293369663943;99,77293369663943
loud_pred;70;t70_s1;2025-09-27_19:59:41;agx;1342;1342;6,47898658718331e-05;0,0021550561224420706;1735,8054000000002;0,7731281398248904;0,7731281398248904;43,0;41,73347857661583;41,0;1032;335,36601307189545;114;0;0,0;99,92548435171386;99,92548435171386;99,92548435171386
loud_pred;70;t70_s1;2025-09-27_19:59:41;nano0;1342;1342;6,47898658718331e-05;0,0021550561224420706;321,79080000000005;4,170411335563353;4,170411335563353;22,5;20,133627019089573;19,0;76;76,0;76;0;0,0;99,92548435171386;99,92548435171386;99,92548435171386
loud_pred;70;t70_s1;2025-09-27_19:59:41;nano1;1342;1342;6,47898658718331e-05;0,0021550561224420706;327,7912;4,094069639453408;4,094069639453408;26,5;24,607012417823228;24,0;76;76,0;76;0;0,0;99,92548435171386;99,92548435171386;99,92548435171386
loud_pred;70;t70_s1;2025-09-27_19:59:41;nx0;1342;1342;6,47898658718331e-05;0,0021550561224420706;1829,7;0,7334535716237635;0,7334535716237635;47,0;43,68236543909349;41,0;1007;833,5226628895184;114;0;0,0;99,92548435171386;99,92548435171386;99,92548435171386
loud_pred;70;t70_s1;2025-09-27_19:59:41;nx1;1342;1342;6,47898658718331e-05;0,0021550561224420706;877,794;1,5288325051207914;1,5288325051207914;40,5;39,08560606060606;38,5;905;200,29090909090908;114;0;0,0;99,92548435171386;99,92548435171386;99,92548435171386
loud_pred;70;t70_s2;2025-09-27_20:14:55;agx;1322;1322;0,44555693040847205;5,2924709139657224;2031,1866;0,6508510837950585;0,6508510837950585;46,0;42,81918119787718;41,5;1032;633,0849128127369;114;0;0,0;93,79727685325264;93,79727685325264;93,79727685325264
loud_pred;70;t70_s2;2025-09-27_20:14:55;nano0;1322;1322;0,44555693040847205;5,2924709139657224;310,9498;4,25149011190874;4,25149011190874;23,0;21,39351145038168;20,0;76;76,0;76;0;0,0;93,79727685325264;93,79727685325264;93,79727685325264
loud_pred;70;t70_s2;2025-09-27_20:14:55;nano1;1322;1322;0,44555693040847205;5,2924709139657224;313,7486;4,213564618296305;4,213564618296305;26,5;25,289473684210527;24,5;76;76,0;76;0;0,0;93,79727685325264;93,79727685325264;93,79727685325264
loud_pred;70;t70_s2;2025-09-27_20:14:55;nx0;1322;1322;0,44555693040847205;5,2924709139657224;915,9868;1,4432522390060643;1,4432522390060643;45,5;43,9304;43,0;1007;216,5704;114;0;0,0;93,79727685325264;93,79727685325264;93,79727685325264
loud_pred;70;t70_s2;2025-09-27_20:14:55;nx1;1322;1322;0,44555693040847205;5,2924709139657224;807,4058;1,63734270920521;1,63734270920521;41,5;40,39305666400639;39,5;114;114,0;114;0;0,0;93,79727685325264;93,79727685325264;93,79727685325264
